label,contract,attempt,call_type,provider,model,prompt_tokens,completion_tokens,total_tokens,elapsed_s,is_fallback,est_cost_usd
Unchecked-Send,buggy_5.sol,2,prediction,claude_cli,claude-sonnet-5,10361,65,10426,6.0246,False,0.04209
Unchecked-Send,buggy_5.sol,2,feedback_rule,claude_cli,claude-sonnet-5,1048,79,1127,5.4292,False,0.004978
Unchecked-Send,buggy_5.sol,3,prediction,claude_cli,claude-sonnet-5,10370,65,10435,5.8249,False,0.042126
Unchecked-Send,buggy_5.sol,3,feedback_rule,claude_cli,claude-sonnet-5,1047,133,1180,8.5086,False,0.005514
Unchecked-Send,buggy_6.sol,1,prediction,claude_cli,claude-sonnet-5,6044,61,6105,5.6335,False,0.024782
Unchecked-Send,buggy_6.sol,2,prediction,claude_cli,claude-sonnet-5,6359,61,6420,6.0274,False,0.026042
Unchecked-Send,buggy_7.sol,1,prediction,claude_cli,claude-sonnet-5,6401,63,6464,5.9198,False,0.02623
Unchecked-Send,buggy_7.sol,2,prediction,claude_cli,claude-sonnet-5,6597,63,6660,6.6629,False,0.027014
Unchecked-Send,buggy_8.sol,1,prediction,claude_cli,claude-sonnet-5,7633,65,7698,6.3381,False,0.031178
Unchecked-Send,buggy_8.sol,2,prediction,claude_cli,claude-sonnet-5,7828,65,7893,5.9526,False,0.031958
Unchecked-Send,buggy_9.sol,1,prediction,claude_cli,claude-sonnet-5,5757,49,5806,6.4918,False,0.023514
Unchecked-Send,buggy_9.sol,2,prediction,claude_cli,claude-sonnet-5,5949,49,5998,5.2658,False,0.024282
Unchecked-Send,buggy_10.sol,1,prediction,claude_cli,claude-sonnet-5,2950,17,2967,5.5069,False,0.011966
Unchecked-Send,buggy_10.sol,2,prediction,claude_cli,claude-sonnet-5,3143,17,3160,6.1451,False,0.012738
Unchecked-Send,buggy_11.sol,1,prediction,claude_cli,claude-sonnet-5,7358,65,7423,6.75,False,0.030078
Unchecked-Send,buggy_11.sol,2,prediction,claude_cli,claude-sonnet-5,7560,65,7625,6.1385,False,0.030886
Unchecked-Send,buggy_12.sol,1,prediction,claude_cli,claude-sonnet-5,8518,73,8591,5.8439,False,0.034798
Unchecked-Send,buggy_12.sol,2,prediction,claude_cli,claude-sonnet-5,8712,73,8785,6.7348,False,0.035574
Unchecked-Send,buggy_13.sol,1,prediction,claude_cli,claude-sonnet-5,4523,35,4558,5.9718,False,0.018438
Unchecked-Send,buggy_13.sol,2,prediction,claude_cli,claude-sonnet-5,4724,35,4759,5.6077,False,0.019242
Unchecked-Send,buggy_14.sol,1,prediction,claude_cli,claude-sonnet-5,5050,45,5095,5.3116,False,0.020646
Unchecked-Send,buggy_14.sol,2,prediction,claude_cli,claude-sonnet-5,5250,45,5295,5.8471,False,0.021446
Unchecked-Send,buggy_15.sol,1,prediction,claude_cli,claude-sonnet-5,4540,35,4575,5.6956,False,0.018506
Unchecked-Send,buggy_15.sol,2,prediction,claude_cli,claude-sonnet-5,4733,35,4768,5.1177,False,0.019278
Unchecked-Send,buggy_16.sol,1,prediction,claude_cli,claude-sonnet-5,8733,71,8804,5.6995,False,0.035638
Unchecked-Send,buggy_16.sol,2,prediction,claude_cli,claude-sonnet-5,8932,71,9003,5.8565,False,0.036434
Unchecked-Send,buggy_17.sol,1,prediction,claude_cli,claude-sonnet-5,7081,61,7142,5.8707,False,0.02893
Unchecked-Send,buggy_17.sol,2,prediction,claude_cli,claude-sonnet-5,7285,61,7346,6.4046,False,0.029746
Unchecked-Send,buggy_18.sol,1,prediction,claude_cli,claude-sonnet-5,8087,67,8154,6.956,False,0.033014
Unchecked-Send,buggy_18.sol,2,prediction,claude_cli,claude-sonnet-5,8291,67,8358,5.8985,False,0.03383
Unchecked-Send,buggy_19.sol,1,prediction,claude_cli,claude-sonnet-5,8818,81,8899,7.7063,False,0.036078
Unchecked-Send,buggy_19.sol,2,prediction,claude_cli,claude-sonnet-5,9022,81,9103,6.145,False,0.036894
Unchecked-Send,buggy_20.sol,1,prediction,claude_cli,claude-sonnet-5,7542,67,7609,6.8501,False,0.030834
Unchecked-Send,buggy_20.sol,2,prediction,claude_cli,claude-sonnet-5,7745,67,7812,6.8635,False,0.031646
Unchecked-Send,buggy_21.sol,1,prediction,claude_cli,claude-sonnet-5,8010,63,8073,6.6448,False,0.032666
Unchecked-Send,buggy_21.sol,2,prediction,claude_cli,claude-sonnet-5,8206,63,8269,9.1123,False,0.03345
Unchecked-Send,buggy_22.sol,1,prediction,claude_cli,claude-sonnet-5,7775,65,7840,6.0242,False,0.031746
Unchecked-Send,buggy_22.sol,2,prediction,claude_cli,claude-sonnet-5,8032,67,8099,6.7166,False,0.032794
Unchecked-Send,buggy_23.sol,1,prediction,claude_cli,claude-sonnet-5,6131,53,6184,6.38,False,0.02505
Unchecked-Send,buggy_23.sol,2,prediction,claude_cli,claude-sonnet-5,6313,53,6366,5.7305,False,0.025778
Unchecked-Send,buggy_24.sol,1,prediction,claude_cli,claude-sonnet-5,9034,73,9107,7.4727,False,0.036862
Unchecked-Send,buggy_24.sol,2,prediction,claude_cli,claude-sonnet-5,9236,73,9309,5.7864,False,0.03767
Unchecked-Send,buggy_25.sol,1,prediction,claude_cli,claude-sonnet-5,7751,49,7800,6.3344,False,0.03149
Unchecked-Send,buggy_25.sol,2,prediction,claude_cli,claude-sonnet-5,7954,49,8003,7.0094,False,0.032302
Unchecked-Send,buggy_26.sol,1,prediction,claude_cli,claude-sonnet-5,5822,47,5869,5.642,False,0.023754
Unchecked-Send,buggy_26.sol,2,prediction,claude_cli,claude-sonnet-5,6027,47,6074,5.5981,False,0.024574
Unchecked-Send,buggy_27.sol,1,prediction,claude_cli,claude-sonnet-5,7646,65,7711,6.5428,False,0.03123
Unchecked-Send,buggy_27.sol,2,prediction,claude_cli,claude-sonnet-5,7859,65,7924,6.3538,False,0.032082
Unchecked-Send,buggy_28.sol,1,prediction,claude_cli,claude-sonnet-5,6885,59,6944,6.8623,False,0.028126
Unchecked-Send,buggy_28.sol,2,prediction,claude_cli,claude-sonnet-5,7088,59,7147,6.1293,False,0.028938
Unchecked-Send,buggy_29.sol,1,prediction,claude_cli,claude-sonnet-5,5244,43,5287,5.517,False,0.021402
Unchecked-Send,buggy_29.sol,2,prediction,claude_cli,claude-sonnet-5,5446,43,5489,5.0582,False,0.02221
Unchecked-Send,buggy_30.sol,1,prediction,claude_cli,claude-sonnet-5,6250,65,6315,5.7819,False,0.025646
Unchecked-Send,buggy_30.sol,2,prediction,claude_cli,claude-sonnet-5,6460,65,6525,5.7288,False,0.026486
Unchecked-Send,buggy_31.sol,1,prediction,claude_cli,claude-sonnet-5,4027,31,4058,5.8219,False,0.016414
Unchecked-Send,buggy_31.sol,2,prediction,claude_cli,claude-sonnet-5,4248,31,4279,5.5972,False,0.017298
Unchecked-Send,buggy_32.sol,1,prediction,claude_cli,claude-sonnet-5,5505,43,5548,7.3465,False,0.022446
Unchecked-Send,buggy_32.sol,2,prediction,claude_cli,claude-sonnet-5,5725,43,5768,5.8717,False,0.023326
Unchecked-Send,buggy_33.sol,1,prediction,claude_cli,claude-sonnet-5,6695,51,6746,5.7578,False,0.027286
Unchecked-Send,buggy_33.sol,2,prediction,claude_cli,claude-sonnet-5,6958,53,7011,5.6056,False,0.028358
Unchecked-Send,buggy_34.sol,1,prediction,claude_cli,claude-sonnet-5,6935,65,7000,6.199,False,0.028386
Unchecked-Send,buggy_34.sol,2,prediction,claude_cli,claude-sonnet-5,7123,65,7188,7.2002,False,0.029138
Unchecked-Send,buggy_35.sol,1,prediction,claude_cli,claude-sonnet-5,10073,71,10144,6.072,False,0.040998
Unchecked-Send,buggy_35.sol,2,prediction,claude_cli,claude-sonnet-5,10289,71,10360,6.1981,False,0.041862
Unchecked-Send,buggy_36.sol,1,prediction,claude_cli,claude-sonnet-5,7732,65,7797,8.283,False,0.031574
Unchecked-Send,buggy_36.sol,2,prediction,claude_cli,claude-sonnet-5,7995,67,8062,7.5799,False,0.032646
Unchecked-Send,buggy_37.sol,1,prediction,claude_cli,claude-sonnet-5,7830,67,7897,5.6491,False,0.031986
Unchecked-Send,buggy_37.sol,2,prediction,claude_cli,claude-sonnet-5,8025,67,8092,5.4971,False,0.032766
Unchecked-Send,buggy_38.sol,1,prediction,claude_cli,claude-sonnet-5,6943,59,7002,6.0819,False,0.028358
Unchecked-Send,buggy_38.sol,2,prediction,claude_cli,claude-sonnet-5,7159,59,7218,6.632,False,0.029222
Unchecked-Send,buggy_39.sol,1,prediction,claude_cli,claude-sonnet-5,3491,23,3514,5.6801,False,0.01419
Unchecked-Send,buggy_39.sol,2,prediction,claude_cli,claude-sonnet-5,3704,23,3727,5.5453,False,0.015042
Unchecked-Send,buggy_40.sol,1,prediction,claude_cli,claude-sonnet-5,5641,49,5690,6.948,False,0.02305
Unchecked-Send,buggy_40.sol,2,prediction,claude_cli,claude-sonnet-5,5853,49,5902,5.6827,False,0.023898
Unchecked-Send,buggy_41.sol,1,prediction,claude_cli,claude-sonnet-5,4515,35,4550,6.1178,False,0.018406
Unchecked-Send,buggy_41.sol,2,prediction,claude_cli,claude-sonnet-5,4731,35,4766,5.6169,False,0.01927
Unchecked-Send,buggy_42.sol,1,prediction,claude_cli,claude-sonnet-5,6657,53,6710,5.8031,False,0.027154
Unchecked-Send,buggy_42.sol,2,prediction,claude_cli,claude-sonnet-5,6878,53,6931,5.7991,False,0.028038
Unchecked-Send,buggy_43.sol,1,prediction,claude_cli,claude-sonnet-5,5877,59,5936,5.6743,False,0.024094
Unchecked-Send,buggy_43.sol,2,prediction,claude_cli,claude-sonnet-5,6101,59,6160,5.8338,False,0.02499
Unchecked-Send,buggy_44.sol,1,prediction,claude_cli,claude-sonnet-5,6085,61,6146,6.337,False,0.024946
Unchecked-Send,buggy_44.sol,2,prediction,claude_cli,claude-sonnet-5,6303,61,6364,6.2351,False,0.025818
Unchecked-Send,buggy_45.sol,1,prediction,claude_cli,claude-sonnet-5,6764,59,6823,7.5595,False,0.027642
Unchecked-Send,buggy_45.sol,2,prediction,claude_cli,claude-sonnet-5,6980,59,7039,6.2337,False,0.028506
Unchecked-Send,buggy_46.sol,1,prediction,claude_cli,claude-sonnet-5,2462,15,2477,5.0483,False,0.009994
Unchecked-Send,buggy_46.sol,2,prediction,claude_cli,claude-sonnet-5,2687,15,2702,5.0189,False,0.010894
Unchecked-Send,buggy_47.sol,1,prediction,claude_cli,claude-sonnet-5,7495,69,7564,5.9788,False,0.030666
Unchecked-Send,buggy_47.sol,2,prediction,claude_cli,claude-sonnet-5,7719,69,7788,6.7718,False,0.031562
Unchecked-Send,buggy_48.sol,1,prediction,claude_cli,claude-sonnet-5,8216,67,8283,6.6067,False,0.03353
Unchecked-Send,buggy_48.sol,2,prediction,claude_cli,claude-sonnet-5,8440,67,8507,6.9066,False,0.034426
Unchecked-Send,buggy_49.sol,1,prediction,claude_cli,claude-sonnet-5,3430,23,3453,5.3003,False,0.013946
Unchecked-Send,buggy_49.sol,2,prediction,claude_cli,claude-sonnet-5,3658,23,3681,5.4269,False,0.014858
Unchecked-Send,buggy_50.sol,1,prediction,claude_cli,claude-sonnet-5,5384,53,5437,5.2115,False,0.022062
Unchecked-Send,buggy_50.sol,2,prediction,claude_cli,claude-sonnet-5,5611,53,5664,7.4654,False,0.02297
