label,contract,attempt,call_type,provider,model,prompt_tokens,completion_tokens,total_tokens,elapsed_s,is_fallback,est_cost_usd
tx.origin,buggy_29.sol,2,prediction,claude_cli,claude-sonnet-5,5072,39,5111,4.835,False,0.020674
tx.origin,buggy_30.sol,1,prediction,claude_cli,claude-sonnet-5,8313,81,8394,5.0758,False,0.034058
tx.origin,buggy_30.sol,2,prediction,claude_cli,claude-sonnet-5,8542,81,8623,5.5777,False,0.034974
tx.origin,buggy_31.sol,1,prediction,claude_cli,claude-sonnet-5,4336,33,4369,4.6163,False,0.01767
tx.origin,buggy_31.sol,2,prediction,claude_cli,claude-sonnet-5,4556,33,4589,4.278,False,0.01855
tx.origin,buggy_32.sol,1,prediction,claude_cli,claude-sonnet-5,5615,43,5658,4.3485,False,0.022886
tx.origin,buggy_32.sol,2,prediction,claude_cli,claude-sonnet-5,5840,43,5883,4.1576,False,0.023786
tx.origin,buggy_33.sol,1,prediction,claude_cli,claude-sonnet-5,6481,51,6532,4.637,False,0.02643
tx.origin,buggy_33.sol,2,prediction,claude_cli,claude-sonnet-5,6705,51,6756,4.1964,False,0.027326
tx.origin,buggy_34.sol,1,prediction,claude_cli,claude-sonnet-5,7991,73,8064,4.6515,False,0.03269
tx.origin,buggy_34.sol,2,prediction,claude_cli,claude-sonnet-5,8213,73,8286,4.8169,False,0.033578
tx.origin,buggy_35.sol,1,prediction,claude_cli,claude-sonnet-5,9436,69,9505,5.4025,False,0.03843
tx.origin,buggy_35.sol,2,prediction,claude_cli,claude-sonnet-5,9661,69,9730,5.4955,False,0.03933
tx.origin,buggy_36.sol,1,prediction,claude_cli,claude-sonnet-5,8610,73,8683,4.8678,False,0.035166
tx.origin,buggy_36.sol,2,prediction,claude_cli,claude-sonnet-5,8840,73,8913,4.7614,False,0.036086
tx.origin,buggy_37.sol,1,prediction,claude_cli,claude-sonnet-5,8495,71,8566,5.5894,False,0.034686
tx.origin,buggy_37.sol,2,prediction,claude_cli,claude-sonnet-5,8725,71,8796,4.9277,False,0.035606
tx.origin,buggy_38.sol,1,prediction,claude_cli,claude-sonnet-5,7172,59,7231,4.4713,False,0.029274
tx.origin,buggy_38.sol,2,prediction,claude_cli,claude-sonnet-5,7403,59,7462,4.2471,False,0.030198
tx.origin,buggy_39.sol,1,prediction,claude_cli,claude-sonnet-5,3556,23,3579,3.855,False,0.01445
tx.origin,buggy_39.sol,2,prediction,claude_cli,claude-sonnet-5,3790,23,3813,4.2423,False,0.015386
tx.origin,buggy_40.sol,1,prediction,claude_cli,claude-sonnet-5,5776,49,5825,4.3016,False,0.02359
tx.origin,buggy_40.sol,2,prediction,claude_cli,claude-sonnet-5,6007,49,6056,4.7545,False,0.024514
tx.origin,buggy_41.sol,1,prediction,claude_cli,claude-sonnet-5,4516,35,4551,11.1127,False,0.01841
tx.origin,buggy_41.sol,2,prediction,claude_cli,claude-sonnet-5,4742,35,4777,4.3555,False,0.019314
tx.origin,buggy_42.sol,1,prediction,claude_cli,claude-sonnet-5,6456,51,6507,4.9736,False,0.02633
tx.origin,buggy_42.sol,2,prediction,claude_cli,claude-sonnet-5,6685,51,6736,4.8139,False,0.027246
tx.origin,buggy_43.sol,1,prediction,claude_cli,claude-sonnet-5,6153,59,6212,4.64,False,0.025198
tx.origin,buggy_43.sol,2,prediction,claude_cli,claude-sonnet-5,6382,59,6441,4.7721,False,0.026114
tx.origin,buggy_44.sol,1,prediction,claude_cli,claude-sonnet-5,6476,61,6537,4.5656,False,0.02651
tx.origin,buggy_44.sol,2,prediction,claude_cli,claude-sonnet-5,6709,61,6770,4.7444,False,0.027442
tx.origin,buggy_45.sol,1,prediction,claude_cli,claude-sonnet-5,6855,57,6912,4.6692,False,0.027986
tx.origin,buggy_45.sol,2,prediction,claude_cli,claude-sonnet-5,7090,57,7147,4.9588,False,0.028926
tx.origin,buggy_46.sol,1,prediction,claude_cli,claude-sonnet-5,2496,15,2511,3.6266,False,0.01013
tx.origin,buggy_46.sol,2,prediction,claude_cli,claude-sonnet-5,2725,15,2740,4.4788,False,0.011046
tx.origin,buggy_47.sol,1,prediction,claude_cli,claude-sonnet-5,8892,81,8973,4.6855,False,0.036374
tx.origin,buggy_47.sol,2,prediction,claude_cli,claude-sonnet-5,9125,81,9206,4.6636,False,0.037306
tx.origin,buggy_48.sol,1,prediction,claude_cli,claude-sonnet-5,8163,65,8228,5.5019,False,0.033298
tx.origin,buggy_48.sol,2,prediction,claude_cli,claude-sonnet-5,8397,65,8462,4.3233,False,0.034234
tx.origin,buggy_49.sol,1,prediction,claude_cli,claude-sonnet-5,3500,23,3523,3.7157,False,0.014226
tx.origin,buggy_49.sol,2,prediction,claude_cli,claude-sonnet-5,3738,23,3761,4.1346,False,0.015178
tx.origin,buggy_50.sol,1,prediction,claude_cli,claude-sonnet-5,5559,51,5610,4.421,False,0.022742
tx.origin,buggy_50.sol,2,prediction,claude_cli,claude-sonnet-5,5794,51,5845,5.2242,False,0.023682
